UniProtID,GeneName,DrugBank ID,Name,Type,UniProt Name,Transcription regulation,Transmembrane,DNA-binding,Kinase,metaboli,RNA-binding,signal,enzyme,ase,Enzyme,Oncogene,TSG
P43235,CTSK,DB05736,MIV-701,SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
P43235,CTSK,DB06367,Relacatib,SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
P43235,CTSK,DB07965,6-(cyclohexylamino)-9-[2-(4-methylpiperazin-1-yl)-ethyl]-9H-purine-2-carbonitrile,SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
P43235,CTSK,DB02679,Cyanamide,SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
P43235,CTSK,DB03405,N2-[(Benzyloxy)carbonyl]-N-[(3R)-1-{N-[(benzyloxy)carbonyl]-L-leucyl}-4-oxo-3-pyrrolidinyl]-L-leucinamide,SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
P43235,CTSK,DB03642,Benzofuran-2-Carboxylic Acid {(S)-3-Methyl-1-[3-Oxo-1-(Pyridin-2-Ylsulfonyl)Azepan-4-Ylcarbamoyl]Butyl}Amide,SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
P43235,CTSK,DB02869,3-amino-5-phenylpentane,SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
P43235,CTSK,DB07563,"1-{7-cyclohexyl-6-[4-(4-methylpiperazin-1-yl)benzyl]-7H-pyrrolo[2,3-d]pyrimidin-2-yl}methanamine",SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
P43235,CTSK,DB07592,(2R)-3-Methyl-1-phenyl-2-butanyl [(2S)-1-oxo-2-hexanyl]carbamate,SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
P43235,CTSK,DB04234,N2-({[(4-Bromophenyl)Methyl]Oxy}Carbonyl)-N1-[(1s)-1-Formylpentyl]-L-Leucinamide,SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
P43235,CTSK,DB04244,(2R)-2-(3-Biphenylyl)-N-{(2R)-2-hydroxy-3-[(2-pyridinylsulfonyl)amino]propyl}-4-methylpentanamide,SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
P43235,CTSK,DB03891,"1,5-Bis(N-Benzyloxycarbonyl-L-Leucinyl)Carbohydrazide",SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
P43235,CTSK,DB03456,N2-[(benzyloxy)carbonyl]-n1-[(3S)-1-cyanopyrrolidin-3-yl]-l-leucinamide,SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
P43235,CTSK,DB08287,"(1R,2R)-N-(2-Aminoethyl)-2-{[(4-methoxyphenyl)sulfonyl]methyl}cyclohexanecarboxamide",SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
P43235,CTSK,DB08270,"N-(2-AMINOETHYL)-N~2~-{(1S)-1-[4'-(AMINOSULFONYL)BIPHENYL-4-YL]-2,2,2-TRIFLUOROETHYL}-L-LEUCINAMIDE",SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
P43235,CTSK,DB04523,Tert-Butyl(1s)-1-Cyclohexyl-2-Oxoethylcarbamate,SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
P43235,CTSK,DB07593,1-(PHENYLMETHYL)CYCLOPENTYL[(1S)-1-FORMYLPENTYL]CARBAMATE,SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
P43235,CTSK,DB08594,TERT-BUTYL 2-CYANO-2-METHYLHYDRAZINECARBOXYLATE,SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
P43235,CTSK,DB07967,9-CYCLOPENTYL-6-[2-(3-IMIDAZOL-1-YL-PROPOXY)-PHENYLAMINO]-9H-PURINE-2-CARBONITRILE,SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
P43235,CTSK,DB06670,Odanacatib,SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
P43235,CTSK,DB01858,[1-(4-Fluorobenzyl)Cyclobutyl]Methyl (1s)-1-[Oxo(1h-Pyrazol-5-Ylamino)Acetyl]Pentylcarbamate,SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
P07711,CTSL,DB12010,Fostamatinib,SmallMoleculeDrug,Cathepsin L1,0,0,0,0,0,0,0,0,1,1,0,0
P07711,CTSL,DB07477,Felbinac,SmallMoleculeDrug,Cathepsin L1,0,0,0,0,0,0,0,0,1,1,0,0
P07711,CTSL,DB03661,Cysteinesulfonic Acid,SmallMoleculeDrug,Cathepsin L1,0,0,0,0,0,0,0,0,1,1,0,0
Q5NE16,CTSL3P,,,,,0,0,0,0,0,0,0,0,0,1,0,0
P43234,CTSO,,,,,0,0,0,0,0,0,0,0,1,1,0,0
P25774,CTSS,DB03837,Morpholine-4-Carboxylic Acid (1-(3-Benzenesulfonyl-1-Phenethylallylcarbamoyl)-3-Methylbutyl)-Amide,SmallMoleculeDrug,Cathepsin S,0,0,0,0,0,0,0,0,1,1,0,0
P25774,CTSS,DB03767,Morpholine-4-Carboxylic Acid [1s-(2-Benzyloxy-1r-Cyano-Ethylcarbamoyl)-3-Methyl-Butyl]Amide,SmallMoleculeDrug,Cathepsin S,0,0,0,0,0,0,0,0,1,1,0,0
P25774,CTSS,DB07589,"N-[1-(AMINOMETHYL)CYCLOPROPYL]-3-(BENZYLSULFONYL)-N~2~-[(1S)-2,2,2-TRIFLUORO-1-(4-HYDROXYPHENYL)ETHYL]-L-ALANINAMIDE",SmallMoleculeDrug,Cathepsin S,0,0,0,0,0,0,0,0,1,1,0,0
P25774,CTSS,DB08195,(1R)-2-[(CYANOMETHYL)AMINO]-1-({[2-(DIFLUOROMETHOXY)BENZYL]SULFONYL}METHYL)-2-OXOETHYL MORPHOLINE-4-CARBOXYLATE,SmallMoleculeDrug,Cathepsin S,0,0,0,0,0,0,0,0,1,1,0,0
P25774,CTSS,DB07587,"N-(1-CYANOCYCLOPROPYL)-3-({[(2S)-5-OXOPYRROLIDIN-2-YL]METHYL}SULFONYL)-N~2~-[(1S)-2,2,2-TRIFLUORO-1-(4-FLUOROPHENYL)ETHYL]-L-ALANINAMIDE",SmallMoleculeDrug,Cathepsin S,0,0,0,0,0,0,0,0,1,1,0,0
P25774,CTSS,DB07520,"N-[1-(AMINOMETHYL)CYCLOPROPYL]-3-(MORPHOLIN-4-YLSULFONYL)-N~2~-[(1S)-2,2,2-TRIFLUORO-1-(4-FLUOROPHENYL)ETHYL]-L-ALANINAMIDE",SmallMoleculeDrug,Cathepsin S,0,0,0,0,0,0,0,0,1,1,0,0
P25774,CTSS,DB08752,N-[(1S)-2-[(4-cyano-1-methylpiperidin-4-yl)amino]-1-(cyclohexylmethyl)-2-oxoethyl]morpholine-4-carboxamide,SmallMoleculeDrug,Cathepsin S,0,0,0,0,0,0,0,0,1,1,0,0
P25774,CTSS,DB07839,"N~2~-1,3-BENZOXAZOL-2-YL-3-CYCLOHEXYL-N-{2-[(4-METHOXYPHENYL)AMINO]ETHYL}-L-ALANINAMIDE",SmallMoleculeDrug,Cathepsin S,0,0,0,0,0,0,0,0,1,1,0,0
P25774,CTSS,DB08755,N-[(1S)-2-{[(1R)-2-(benzyloxy)-1-cyano-1-methylethyl]amino}-1-(cyclohexylmethyl)-2-oxoethyl]morpholine-4-carboxamide,SmallMoleculeDrug,Cathepsin S,0,0,0,0,0,0,0,0,1,1,0,0
P25774,CTSS,DB08611,"2-[(2',3',4'-TRIFLUOROBIPHENYL-2-YL)OXY]ETHANOL",SmallMoleculeDrug,Cathepsin S,0,0,0,0,0,0,0,0,1,1,0,0
P25774,CTSS,DB12010,Fostamatinib,SmallMoleculeDrug,Cathepsin S,0,0,0,0,0,0,0,0,1,1,0,0
P25774,CTSS,DB07878,"N-[(1S)-1-{1-[(1R,3E)-1-ACETYLPENT-3-EN-1-YL]-1H-1,2,3-TRIAZOL-4-YL}-1,2-DIMETHYLPROPYL]BENZAMIDE",SmallMoleculeDrug,Cathepsin S,0,0,0,0,0,0,0,0,1,1,0,0
P25774,CTSS,DB03984,Morpholine-4-Carboxylic Acid [1-(2-Benzylsulfanyl-1-Formyl-Ethylcarbamoyl)-2-Phenyl-Ethyl]-Amide,SmallMoleculeDrug,Cathepsin S,0,0,0,0,0,0,0,0,1,1,0,0
O60911,CTSV,DB02869,3-amino-5-phenylpentane,SmallMoleculeDrug,Cathepsin L2,0,0,0,0,0,0,0,0,1,1,0,0
O60911,CTSV,DB04451,4-Methylpiperazin-1-Yl Carbonyl Group,SmallMoleculeDrug,Cathepsin L2,0,0,0,0,0,0,0,0,1,1,0,0
P56202,CTSW,,,,,0,0,0,0,0,0,0,0,1,1,0,0
Q9UBR2,CTSZ,,,,,0,0,0,0,0,0,0,0,1,1,0,0
Q14247,CTTN,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q8WZ74,CTTNBP2,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q9P2B4,CTTNBP2NL,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q7Z7A3,CTU1,,,,,0,0,0,0,0,1,0,0,1,1,0,0
Q2VPK5,CTU2,,,,,0,0,0,0,0,0,0,0,0,1,0,0
P60606,CTXN1,,,,,0,1,0,0,0,0,0,0,0,0,0,0
P0C2S0,CTXN2,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q4LDR2,CTXN3,,,,,0,1,0,0,0,0,0,0,0,0,0,0
A0A1B0GTU2,CTXND1,,,,,0,1,0,0,0,0,0,0,0,0,0,0
A0A1B0GV90,CTXND2,,,,,0,1,0,0,0,0,0,0,0,0,0,0
O60494,CUBN,DB00200,Hydroxocobalamin,SmallMoleculeDrug,Cubilin,0,0,0,0,1,0,0,0,1,0,0,0
Q9NWM3,CUEDC1,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q9H467,CUEDC2,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q13616,CUL1,,,,,0,0,0,0,0,0,0,0,0,1,0,0
Q13617,CUL2,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q13618,CUL3,,,,,0,0,0,0,0,0,0,0,1,0,0,1
Q13619,CUL4A,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q13620,CUL4B,,,,,0,0,0,0,0,0,0,0,1,0,0,0
Q93034,CUL5,,,,,0,0,0,0,0,0,0,0,0,1,0,0
Q14999,CUL7,,,,,0,0,0,0,0,0,0,0,1,0,0,0
Q8IWT3,CUL9,,,,,0,0,0,0,0,0,0,0,1,0,0,0
Q96C57,CUSTOS,,,,,0,0,0,0,0,0,1,0,0,0,0,0
O60888,CUTA,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q9NTM9,CUTC,,,,,0,0,0,0,0,0,0,0,0,0,0,0
P39880,CUX1,,,,,1,0,1,0,0,0,0,0,0,1,1,1
Q13948,CUX1,,,,,0,1,0,0,0,0,0,0,0,0,1,1
O14529,CUX2,,,,,1,0,1,0,0,0,0,0,0,0,0,0
Q86UP6,CUZD1,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q9P013,CWC15,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q9HCG8,CWC22,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q9NXE8,CWC25,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q6UX04,CWC27,,,,,0,0,0,0,0,0,0,0,1,1,0,0
Q69YN2,CWF19L1,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q2TBE0,CWF19L2,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q9H720,CWH43,,,,,0,1,0,0,0,0,0,0,0,0,0,0
P78423,CX3CL1,,,,,0,1,0,0,0,0,0,0,0,0,0,0
P49238,CX3CR1,,,,,0,1,0,0,0,0,0,0,0,0,0,0
P78310,CXADR,,,,,0,1,0,0,0,0,0,0,0,0,0,0
P09341,CXCL1,,,,,0,0,0,0,0,0,0,0,0,0,0,0
P02778,CXCL10,DB11338,Clove oil,SmallMoleculeDrug,C-X-C motif chemokine 10,0,0,0,0,0,0,0,0,0,0,0,0
P02778,CXCL10,DB06116,Eldelumab,SmallMoleculeDrug,C-X-C motif chemokine 10,0,0,0,0,0,0,0,0,0,0,0,0
P02778,CXCL10,DB04487,N-Methylleucine,SmallMoleculeDrug,C-X-C motif chemokine 10,0,0,0,0,0,0,0,0,0,0,0,0
O14625,CXCL11,,,,,0,0,0,0,0,0,0,0,0,0,0,0
P48061,CXCL12,DB06822,Tinzaparin,SmallMoleculeDrug,Stromal cell-derived factor 1,0,0,0,0,0,0,0,0,0,0,0,0
O43927,CXCL13,,,,,0,0,0,0,0,0,0,0,0,0,0,0
O95715,CXCL14,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q9H2A7,CXCL16,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q6UXB2,CXCL17,,,,,0,0,0,0,0,0,0,0,0,0,0,0
P19875,CXCL2,,,,,0,0,0,0,0,0,0,0,0,0,0,0
P19876,CXCL3,,,,,0,0,0,0,0,0,0,0,0,0,0,0
P42830,CXCL5,,,,,0,0,0,0,0,0,0,0,0,0,0,0
P80162,CXCL6,,,,,0,0,0,0,0,0,0,0,0,0,0,0
P10145,CXCL8,DB05855,Rivanicline,SmallMoleculeDrug,Interleukin-8,0,0,0,0,0,0,0,0,0,0,0,0
P10145,CXCL8,DB05434,ABT-510,SmallMoleculeDrug,Interleukin-8,0,0,0,0,0,0,0,0,0,0,0,0
P10145,CXCL8,DB05484,MDX-018,SmallMoleculeDrug,Interleukin-8,0,0,0,0,0,0,0,0,0,0,0,0
P10145,CXCL8,DB06083,Tapinarof,SmallMoleculeDrug,Interleukin-8,0,0,0,0,0,0,0,0,0,0,0,0
Q07325,CXCL9,,,,,0,0,0,0,0,0,0,0,0,0,0,0
P25024,CXCR1,DB01009,Ketoprofen,SmallMoleculeDrug,C-X-C chemokine receptor type 1,0,1,0,0,0,0,0,0,0,0,0,0
P25025,CXCR2,,,,,0,1,0,0,0,0,0,0,0,0,0,0
P49682,CXCR3,,,,,0,1,0,0,0,0,0,0,0,0,0,0
P61073,CXCR4,DB06809,Plerixafor,SmallMoleculeDrug,C-X-C chemokine receptor type 4,0,1,0,0,0,0,0,0,0,0,1,0
P61073,CXCR4,DB12698,Ibalizumab,BiotechDrug,C-X-C chemokine receptor type 4,0,1,0,0,0,0,0,0,0,0,1,0
P61073,CXCR4,DB00452,Framycetin,SmallMoleculeDrug,C-X-C chemokine receptor type 4,0,1,0,0,0,0,0,0,0,0,1,0
P61073,CXCR4,DB05501,AMD-070,SmallMoleculeDrug,C-X-C chemokine receptor type 4,0,1,0,0,0,0,0,0,0,0,1,0
P32302,CXCR5,,,,,0,1,0,0,0,0,0,0,0,0,0,0
O00574,CXCR6,,,,,0,1,0,0,0,0,0,0,0,0,0,0
O96002,CXorf1,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q9HAI6,CXorf21,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q9H7Y0,CXorf36,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q8TB03,CXorf38,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q8TE69,CXorf40A,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q96DE9,CXorf40B,,,,,0,0,0,0,0,0,0,0,0,0,0,0
A8MYA2,CXorf49; CXorf49B,,,,,0,0,0,0,0,0,0,0,0,0,0,0
A0A1B0GTR3,CXorf51A,,,,,0,0,0,0,0,0,0,0,0,0,0,0
P0DPH9,CXorf51B,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q9H5V9,CXorf56,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q96LI9,CXorf58,,,,,0,0,0,0,0,0,0,0,0,0,0,0
A6NEN9,CXorf65,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q5JRM2,CXorf66,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q86X51,CXorf67,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q9P0U4,CXXC1,,,,,1,0,1,0,0,0,0,0,0,0,0,0
Q9H2H0,CXXC4,,,,,0,0,0,0,0,0,1,0,0,0,0,0
Q7LFL8,CXXC5,,,,,0,0,0,0,0,0,0,0,0,0,0,0
P49447,CYB561,,,,,0,1,0,0,0,0,0,0,0,1,0,0
Q8NBI2,CYB561A3,,,,,0,1,0,0,0,0,0,0,1,1,0,0
Q8N8Q1,CYB561D1,,,,,0,1,0,0,0,0,0,0,0,0,0,0
O14569,CYB561D2,,,,,0,1,0,0,0,0,0,0,0,1,0,0
P00167,CYB5A,DB11136,Chromium,SmallMoleculeDrug,Cytochrome b5,0,1,0,0,0,0,0,0,1,1,0,0
P00167,CYB5A,DB04009,Dimethyl Propionate Ester Heme,SmallMoleculeDrug,Cytochrome b5,0,1,0,0,0,0,0,0,1,1,0,0
O43169,CYB5B,DB12695,Phenethyl Isothiocyanate,SmallMoleculeDrug,Cytochrome b5 type B,0,1,0,0,0,0,0,0,0,0,0,0
Q6P9G0,CYB5D1,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q8WUJ1,CYB5D2,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q9UHQ9,CYB5R1,DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,NADH-cytochrome b5 reductase 1,0,1,0,0,1,0,0,0,1,1,0,0
Q6BCY4,CYB5R2,,,,,0,0,0,0,1,0,0,0,1,1,0,0
P00387,CYB5R3,DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,NADH-cytochrome b5 reductase 3,0,0,0,0,1,0,0,0,1,1,0,0
P00387,CYB5R3,DB09130,Copper,SmallMoleculeDrug,NADH-cytochrome b5 reductase 3,0,0,0,0,1,0,0,0,1,1,0,0
P00387,CYB5R3,DB00157,NADH,SmallMoleculeDrug,NADH-cytochrome b5 reductase 3,0,0,0,0,1,0,0,0,1,1,0,0
Q7L1T6,CYB5R4,,,,,0,0,0,0,0,0,0,0,1,1,0,0
Q6IPT4,CYB5RL,,,,,0,0,0,0,0,0,0,0,1,1,0,0
P13498,CYBA,DB00514,Dextromethorphan,SmallMoleculeDrug,Cytochrome b-245 light chain,0,0,0,0,0,0,0,0,1,1,0,0
P04839,CYBB,DB00514,Dextromethorphan,SmallMoleculeDrug,Cytochrome b-245 heavy chain,0,1,0,0,0,0,0,0,1,1,0,0
Q9BQA9,CYBC1,,,,,0,1,0,0,0,0,0,0,0,0,0,0
Q53TN4,CYBRD1,,,,,0,1,0,0,0,0,0,0,1,1,0,0
P08574,CYC1,DB04141,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol",SmallMoleculeDrug,"Cytochrome c1, heme protein, mitochondrial",0,1,0,0,0,0,0,0,1,0,0,0
P08574,CYC1,DB07778,FAMOXADONE,SmallMoleculeDrug,"Cytochrome c1, heme protein, mitochondrial",0,1,0,0,0,0,0,0,1,0,0,0
P08574,CYC1,DB08330,METHYL (2Z)-3-METHOXY-2-{2-[(E)-2-PHENYLVINYL]PHENYL}ACRYLATE,SmallMoleculeDrug,"Cytochrome c1, heme protein, mitochondrial",0,1,0,0,0,0,0,0,1,0,0,0
P08574,CYC1,DB07636,"5-HEPTYL-6-HYDROXY-1,3-BENZOTHIAZOLE-4,7-DIONE",SmallMoleculeDrug,"Cytochrome c1, heme protein, mitochondrial",0,1,0,0,0,0,0,0,1,0,0,0
P08574,CYC1,DB08690,UBIQUINONE-2,SmallMoleculeDrug,"Cytochrome c1, heme protein, mitochondrial",0,1,0,0,0,0,0,0,1,0,0,0
P08574,CYC1,DB07763,"(5S)-3-ANILINO-5-(2,4-DIFLUOROPHENYL)-5-METHYL-1,3-OXAZOLIDINE-2,4-DIONE",SmallMoleculeDrug,"Cytochrome c1, heme protein, mitochondrial",0,1,0,0,0,0,0,0,1,0,0,0
P08574,CYC1,DB08453,2-NONYL-4-HYDROXYQUINOLINE N-OXIDE,SmallMoleculeDrug,"Cytochrome c1, heme protein, mitochondrial",0,1,0,0,0,0,0,0,1,0,0,0
P08574,CYC1,DB07401,METHYL (2Z)-2-(2-{[6-(2-CYANOPHENOXY)PYRIMIDIN-4-YL]OXY}PHENYL)-3-METHOXYACRYLATE,SmallMoleculeDrug,"Cytochrome c1, heme protein, mitochondrial",0,1,0,0,0,0,0,0,1,0,0,0
P08574,CYC1,DB04799,"5-n-undecyl-6-hydroxy-4,7-dioxobenzothiazole",SmallMoleculeDrug,"Cytochrome c1, heme protein, mitochondrial",0,1,0,0,0,0,0,0,1,0,0,0
P99999,CYCS,DB03934,Protoporphyrin Ix Containing Zn,SmallMoleculeDrug,Cytochrome c,0,0,0,0,0,0,0,0,1,0,0,0
P99999,CYCS,DB01017,Minocycline,SmallMoleculeDrug,Cytochrome c,0,0,0,0,0,0,0,0,1,0,0,0
P99999,CYCS,DB03317,Heme C,SmallMoleculeDrug,Cytochrome c,0,0,0,0,0,0,0,0,1,0,0,0
P99999,CYCS,DB11638,Artenimol,SmallMoleculeDrug,Cytochrome c,0,0,0,0,0,0,0,0,1,0,0,0
P99999,CYCS,DB04249,Zinc Substituted Heme C,SmallMoleculeDrug,Cytochrome c,0,0,0,0,0,0,0,0,1,0,0,0
P99999,CYCS,DB02110,Protoporphyrin Ix Containing Co,SmallMoleculeDrug,Cytochrome c,0,0,0,0,0,0,0,0,1,0,0,0
P99999,CYCS,DB03977,N-Trimethyllysine,SmallMoleculeDrug,Cytochrome c,0,0,0,0,0,0,0,0,1,0,0,0
P99999,CYCS,DB03366,Imidazole,SmallMoleculeDrug,Cytochrome c,0,0,0,0,0,0,0,0,1,0,0,0
Q7L576,CYFIP1,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q96F07,CYFIP2,,,,,0,0,0,0,0,0,0,0,1,0,0,0
Q8WWM9,CYGB,,,,,0,0,0,0,0,0,0,0,0,1,0,0
Q6ZMK1,CYHR1,,,,,0,0,0,0,0,0,0,0,0,0,0,0
P35663,CYLC1,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q14093,CYLC2,,,,,0,0,0,0,0,0,0,0,0,0,0,0
Q9NQC7,CYLD,,,,,0,0,0,0,0,0,1,0,1,1,0,1
P05108,CYP11A1,DB00357,Aminoglutethimide,SmallMoleculeDrug,"Cholesterol side-chain cleavage enzyme, mitochondrial",0,0,0,0,1,0,0,0,1,0,0,0
P15538,CYP11B1,DB00648,Mitotane,SmallMoleculeDrug,"Cytochrome P450 11B1, mitochondrial",0,0,0,0,1,0,0,0,1,1,0,0
P15538,CYP11B1,DB01011,Metyrapone,SmallMoleculeDrug,"Cytochrome P450 11B1, mitochondrial",0,0,0,0,1,0,0,0,1,1,0,0
P15538,CYP11B1,DB05667,Levoketoconazole,SmallMoleculeDrug,"Cytochrome P450 11B1, mitochondrial",0,0,0,0,1,0,0,0,1,1,0,0
P19099,CYP11B2,DB00421,Spironolactone,SmallMoleculeDrug,"Cytochrome P450 11B2, mitochondrial",0,0,0,0,1,0,0,0,1,1,0,0
P05093,CYP17A1,DB00396,Progesterone,SmallMoleculeDrug,"Steroid 17-alpha-hydroxylase/17,20 lyase",0,0,0,0,0,0,0,0,1,1,0,0
P05093,CYP17A1,DB05812,Abiraterone,SmallMoleculeDrug,"Steroid 17-alpha-hydroxylase/17,20 lyase",0,0,0,0,0,0,0,0,1,1,0,0
P05093,CYP17A1,DB00157,NADH,SmallMoleculeDrug,"Steroid 17-alpha-hydroxylase/17,20 lyase",0,0,0,0,0,0,0,0,1,1,0,0
P11511,CYP19A1,DB05749,MPI-674,SmallMoleculeDrug,Aromatase,0,0,0,0,0,0,0,0,1,1,0,0
P11511,CYP19A1,DB01026,Ketoconazole,SmallMoleculeDrug,Aromatase,0,0,0,0,0,0,0,0,1,1,0,0
P11511,CYP19A1,DB00184,Nicotine,SmallMoleculeDrug,Aromatase,0,0,0,0,0,0,0,0,1,1,0,0
P11511,CYP19A1,DB01006,Letrozole,SmallMoleculeDrug,Aromatase,0,0,0,0,0,0,0,0,1,1,0,0
P11511,CYP19A1,DB00894,Testolactone,SmallMoleculeDrug,Aromatase,0,0,0,0,0,0,0,0,1,1,0,0
P11511,CYP19A1,DB00655,Estrone,SmallMoleculeDrug,Aromatase,0,0,0,0,0,0,0,0,1,1,0,0
P11511,CYP19A1,DB04539,Glyphosate,SmallMoleculeDrug,Aromatase,0,0,0,0,0,0,0,0,1,1,0,0
P11511,CYP19A1,DB00357,Aminoglutethimide,SmallMoleculeDrug,Aromatase,0,0,0,0,0,0,0,0,1,1,0,0
P11511,CYP19A1,DB00990,Exemestane,SmallMoleculeDrug,Aromatase,0,0,0,0,0,0,0,0,1,1,0,0
P11511,CYP19A1,DB02342,2-Methoxyestradiol,SmallMoleculeDrug,Aromatase,0,0,0,0,0,0,0,0,1,1,0,0
P11511,CYP19A1,DB01217,Anastrozole,SmallMoleculeDrug,Aromatase,0,0,0,0,0,0,0,0,1,1,0,0
P11511,CYP19A1,DB03467,Naringenin,SmallMoleculeDrug,Aromatase,0,0,0,0,0,0,0,0,1,1,0,0
P04798,CYP1A1,DB02342,2-Methoxyestradiol,SmallMoleculeDrug,Cytochrome P450 1A1,0,0,0,0,0,0,0,0,1,1,0,0
P04798,CYP1A1,DB12379,Indirubin,SmallMoleculeDrug,Cytochrome P450 1A1,0,0,0,0,0,0,0,0,1,1,0,0
P05177,CYP1A2,DB07453,2-PHENYL-4H-BENZO[H]CHROMEN-4-ONE,SmallMoleculeDrug,Cytochrome P450 1A2,0,0,0,0,1,0,0,0,1,1,0,0
P05177,CYP1A2,DB11994,Diacerein,SmallMoleculeDrug,Cytochrome P450 1A2,0,0,0,0,1,0,0,0,1,1,0,0
P05177,CYP1A2,DB00951,Isoniazid,SmallMoleculeDrug,Cytochrome P450 1A2,0,0,0,0,1,0,0,0,1,1,0,0
Q16678,CYP1B1,DB07776,Flavone,SmallMoleculeDrug,Cytochrome P450 1B1,0,0,0,0,0,0,0,0,1,1,0,0
Q16678,CYP1B1,DB01645,Genistein,SmallMoleculeDrug,Cytochrome P450 1B1,0,0,0,0,0,0,0,0,1,1,0,0
Q16678,CYP1B1,DB03467,Naringenin,SmallMoleculeDrug,Cytochrome P450 1B1,0,0,0,0,0,0,0,0,1,1,0,0
Q16678,CYP1B1,DB02342,2-Methoxyestradiol,SmallMoleculeDrug,Cytochrome P450 1B1,0,0,0,0,0,0,0,0,1,1,0,0
Q16678,CYP1B1,DB04216,Quercetin,SmallMoleculeDrug,Cytochrome P450 1B1,0,0,0,0,0,0,0,0,1,1,0,0
Q16678,CYP1B1,DB06732,beta-Naphthoflavone,SmallMoleculeDrug,Cytochrome P450 1B1,0,0,0,0,0,0,0,0,1,1,0,0
Q6UW02,CYP20A1,,,,,0,1,0,0,0,0,0,0,1,1,0,0
P08686,CYP21A2,DB01026,Ketoconazole,SmallMoleculeDrug,Steroid 21-hydroxylase,0,0,0,0,0,0,0,0,1,1,0,0
Q07973,CYP24A1,DB05024,CTA018,SmallMoleculeDrug,"1,25-dihydroxyvitamin D(3) 24-hydroxylase, mitochondrial",0,0,0,0,0,0,0,0,1,1,0,0
O43174,CYP26A1,DB00755,Tretinoin,SmallMoleculeDrug,Cytochrome P450 26A1,0,0,0,0,0,0,0,0,1,1,0,0
